,-0.75V,-1.0V,-1.25V,-1.5V,-1.75V,-2.0V,-2.1V,-2.2V,-2.3V,-2.4V,-2.5V,-2.6V,-2.7V,-2.8V,3.1V,3.2V,3.3V,3.4V,3.5V,3.6V,3.7V,3.8V,3.9V,4.0V,4.1V,4.2V,4.3V,4.4V,4.5V,4.6V
890,,,,,,,,,,,,,9.03753403E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
891,,,,,,,,,,,,,8.64802871E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
892,,,,,,,,,,,,,8.87061503E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
893,,,,,,,,,,,,,8.82365725E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
894,,,,,,,,,,,,,8.69101314E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
895,,,,,,,,,,,,,8.84147653E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
896,,,,,,,,,,,,,9.24965889E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
897,,,,,,,,,,,,,9.16960971E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
898,,,,,,,,,,,,,8.81411495E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
899,,,,,,,,,,,,,8.69865119E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
900,,,,,,,,,,,,,9.07073684E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
901,,,,,,,,,,,,,,9.04634646E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
902,,,,,,,,,,,,,,9.43054488E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
903,,,,,,,,,,,,,,9.62782565E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
904,,,,,,,,,,,,,,1.001361284E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
905,,,,,,,,,,,,,,9.67512506E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
906,,,,,,,,,,,,,,1.004406499E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
907,,,,,,,,,,,,,,9.38600181E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
908,,,,,,,,,,,,,,9.61265869E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
909,,,,,,,,,,,,,,9.55006954E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
910,,,,,,,,,,,,,,9.56875283E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
911,,,,,,,,,,,,,,9.87809813E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
912,,,,,,,,,,,,,,1.001179726E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
913,,,,,,,,,,,,,,9.82939582E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
914,,,,,,,,,,,,,,9.96229346E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
915,,,,,,,,,,,,,,9.76151796E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
916,,,,,,,,,,,,,,9.73003353E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
917,,,,,,,,,,,,,,9.76266392E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
918,,,,,,,,,,,,,,9.79955303E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
919,,,,,,,,,,,,,,9.97623488E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
920,,,,,,,,,,,,,,9.90668241E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
921,,,,,,,,,,,,,,9.66113589E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
922,,,,,,,,,,,,,,9.64225137E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
923,,,,,,,,,,,,,,9.83022687E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
924,,,,,,,,,,,,,,1.083883262E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
925,,,,,,,,,,,,,,1.037500169E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
926,,,,,,,,,,,,,,1.022725428E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
927,,,,,,,,,,,,,,1.005533704E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
928,,,,,,,,,,,,,,9.91398338E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
929,,,,,,,,,,,,,,1.005869535E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
930,,,,,,,,,,,,,,1.015140128E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
931,,,,,,,,,,,,,,1.019560386E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
932,,,,,,,,,,,,,,1.001617193E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
933,,,,,,,,,,,,,,1.030218414E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
934,,,,,,,,,,,,,,1.040765596E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
935,,,,,,,,,,,,,,1.002844897E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
936,,,,,,,,,,,,,,1.036785534E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
937,,,,,,,,,,,,,,1.003650368E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
938,,,,,,,,,,,,,,1.003219495E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
939,,,,,,,,,,,,,,1.006760158E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
940,,,,,,,,,,,,,,1.001333317E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
941,,,,,,,,,,,,,,1.035187324E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
942,,,,,,,,,,,,,,1.061310513E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
943,,,,,,,,,,,,,,1.053692927E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
944,,,,,,,,,,,,,,1.029861096E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
945,,,,,,,,,,,,,,1.042774329E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
946,,,,,,,,,,,,,,1.060091904E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
947,,,,,,,,,,,,,,1.064631306E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
948,,,,,,,,,,,,,,1.012279313E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
949,,,,,,,,,,,,,,1.01698879E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
950,,,,,,,,,,,,,,1.031038209E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
951,,,,,,,,,,,,,,1.042163376E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
952,,,,,,,,,,,,,,1.027225153E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
953,,,,,,,,,,,,,,1.034541242E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
954,,,,,,,,,,,,,,1.060781074E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
955,,,,,,,,,,,,,,1.104739681E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
956,,,,,,,,,,,,,,1.057293275E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
957,,,,,,,,,,,,,,1.090774504E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
958,,,,,,,,,,,,,,1.023565801E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
959,,,,,,,,,,,,,,1.020211357E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
960,,,,,,,,,,,,,,1.087672786E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
961,,,,,,,,,,,,,,1.043005796E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
962,,,,,,,,,,,,,,1.063964305E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
963,,,,,,,,,,,,,,1.040571874E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
964,,,,,,,,,,,,,,1.062497972E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
965,,,,,,,,,,,,,,1.058728117E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
966,,,,,,,,,,,,,,1.065542733E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
967,,,,,,,,,,,,,,1.037423999E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
968,,,,,,,,,,,,,,1.079530421E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
969,,,,,,,,,,,,,,1.100891609E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
970,,,,,,,,,,,,,,1.083750703E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
971,,,,,,,,,,,,,,1.060319164E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
972,,,,,,,,,,,,,,1.069513019E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
973,,,,,,,,,,,,,,1.094943173E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
974,,,,,,,,,,,,,,1.056659244E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
975,,,,,,,,,,,,,,1.037440825E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
976,,,,,,,,,,,,,,1.119191666E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
977,,,,,,,,,,,,,,1.071554379E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
978,,,,,,,,,,,,,,1.069689802E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
979,,,,,,,,,,,,,,1.146217528E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
980,,,,,,,,,,,,,,1.07980361E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
981,,,,,,,,,,,,,,1.073313115E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
982,,,,,,,,,,,,,,1.084042196E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
983,,,,,,,,,,,,,,1.093106448E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
984,,,,,,,,,,,,,,1.088569661E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
985,,,,,,,,,,,,,,1.069681275E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
986,,,,,,,,,,,,,,1.051710797E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
987,,,,,,,,,,,,,,1.098467806E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
988,,,,,,,,,,,,,,1.055150278E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
989,,,,,,,,,,,,,,1.067096605E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
990,,,,,,,,,,,,,,1.099956307E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
991,,,,,,,,,,,,,,1.061908392E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
992,,,,,,,,,,,,,,1.070338271E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
993,,,,,,,,,,,,,,1.080963216E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
994,,,,,,,,,,,,,,1.10877636E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
995,,,,,,,,,,,,,,1.192001832E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
996,,,,,,,,,,,,,,1.16204717E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
997,,,,,,,,,,,,,,1.226832524E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
998,,,,,,,,,,,,,,1.072032887E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
999,,,,,,,,,,,,,,1.146634759E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1000,,,,,,,,,,,,,,1.145205829E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1001,,,,,,,,,,,,,,,1.074285819E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1002,,,,,,,,,,,,,,,1.075523869E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1003,,,,,,,,,,,,,,,1.078051355E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1004,,,,,,,,,,,,,,,1.080202537E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1005,,,,,,,,,,,,,,,1.095863581E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1006,,,,,,,,,,,,,,,1.065573315E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1007,,,,,,,,,,,,,,,1.07498488E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1008,,,,,,,,,,,,,,,1.08827669E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1009,,,,,,,,,,,,,,,1.076842295E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1010,,,,,,,,,,,,,,,1.062867909E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1011,,,,,,,,,,,,,,,1.065736114E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1012,,,,,,,,,,,,,,,1.05567517E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1013,,,,,,,,,,,,,,,1.063907462E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1014,,,,,,,,,,,,,,,1.036569415E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1015,,,,,,,,,,,,,,,1.03096022E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1016,,,,,,,,,,,,,,,1.060277668E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1017,,,,,,,,,,,,,,,1.035082846E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1018,,,,,,,,,,,,,,,1.05221261E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1019,,,,,,,,,,,,,,,1.045760087E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1020,,,,,,,,,,,,,,,1.04725666E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1021,,,,,,,,,,,,,,,1.03878142E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1022,,,,,,,,,,,,,,,1.041867904E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1023,,,,,,,,,,,,,,,1.042626536E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1024,,,,,,,,,,,,,,,1.043722136E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1025,,,,,,,,,,,,,,,1.034107072E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1026,,,,,,,,,,,,,,,1.02911099E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1027,,,,,,,,,,,,,,,1.036057824E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1028,,,,,,,,,,,,,,,1.067206426E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1029,,,,,,,,,,,,,,,1.04648484E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1030,,,,,,,,,,,,,,,1.035757464E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1031,,,,,,,,,,,,,,,1.028644192E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1032,,,,,,,,,,,,,,,1.014907753E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1033,,,,,,,,,,,,,,,1.014299301E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1034,,,,,,,,,,,,,,,1.007671813E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1035,,,,,,,,,,,,,,,1.034285447E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1036,,,,,,,,,,,,,,,1.025955498E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1037,,,,,,,,,,,,,,,1.020012178E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1038,,,,,,,,,,,,,,,1.039815857E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1039,,,,,,,,,,,,,,,1.024454605E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1040,,,,,,,,,,,,,,,1.015797693E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1041,,,,,,,,,,,,,,,1.009720791E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1042,,,,,,,,,,,,,,,1.020814125E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1043,,,,,,,,,,,,,,,1.00873001E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1044,,,,,,,,,,,,,,,1.02464287E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1045,,,,,,,,,,,,,,,1.015769044E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1046,,,,,,,,,,,,,,,1.001327973E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1047,,,,,,,,,,,,,,,1.001076157E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1048,,,,,,,,,,,,,,,1.002343993E-6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1049,,,,,,,,,,,,,,,9.93110234E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1050,,,,,,,,,,,,,,,9.91123784E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1051,,,,,,,,,,,,,,,,9.92734385E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1052,,,,,,,,,,,,,,,,9.79085598E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1053,,,,,,,,,,,,,,,,9.65025492E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1054,,,,,,,,,,,,,,,,9.93147523E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1055,,,,,,,,,,,,,,,,9.78240791E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1056,,,,,,,,,,,,,,,,9.72172984E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1057,,,,,,,,,,,,,,,,9.60503485E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1058,,,,,,,,,,,,,,,,9.68587074E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1059,,,,,,,,,,,,,,,,9.50797812E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1060,,,,,,,,,,,,,,,,9.56529107E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1061,,,,,,,,,,,,,,,,9.73876809E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1062,,,,,,,,,,,,,,,,9.80862069E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1063,,,,,,,,,,,,,,,,9.72311682E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1064,,,,,,,,,,,,,,,,9.54446705E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1065,,,,,,,,,,,,,,,,9.50202036E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1066,,,,,,,,,,,,,,,,9.44317605E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1067,,,,,,,,,,,,,,,,9.33744445E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1068,,,,,,,,,,,,,,,,9.39028894E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1069,,,,,,,,,,,,,,,,9.43185739E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1070,,,,,,,,,,,,,,,,9.33505589E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1071,,,,,,,,,,,,,,,,9.43821078E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1072,,,,,,,,,,,,,,,,9.46458101E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1073,,,,,,,,,,,,,,,,9.29315547E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1074,,,,,,,,,,,,,,,,9.24693325E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1075,,,,,,,,,,,,,,,,9.23774337E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1076,,,,,,,,,,,,,,,,9.26926361E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1077,,,,,,,,,,,,,,,,9.20785794E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1078,,,,,,,,,,,,,,,,9.1898545E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1079,,,,,,,,,,,,,,,,9.13394217E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1080,,,,,,,,,,,,,,,,9.21171477E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1081,,,,,,,,,,,,,,,,9.25555867E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1082,,,,,,,,,,,,,,,,9.22561128E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1083,,,,,,,,,,,,,,,,9.34750346E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1084,,,,,,,,,,,,,,,,9.24061339E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1085,,,,,,,,,,,,,,,,9.30304736E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1086,,,,,,,,,,,,,,,,9.30618626E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1087,,,,,,,,,,,,,,,,9.28204827E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1088,,,,,,,,,,,,,,,,9.35545415E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1089,,,,,,,,,,,,,,,,9.20657669E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1090,,,,,,,,,,,,,,,,9.37540449E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1091,,,,,,,,,,,,,,,,9.29187706E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1092,,,,,,,,,,,,,,,,9.0891109E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1093,,,,,,,,,,,,,,,,9.37073082E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1094,,,,,,,,,,,,,,,,9.25455652E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1095,,,,,,,,,,,,,,,,9.24551273E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1096,,,,,,,,,,,,,,,,9.25504253E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1097,,,,,,,,,,,,,,,,9.12246776E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1098,,,,,,,,,,,,,,,,9.10241113E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1099,,,,,,,,,,,,,,,,9.25281654E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1100,,,,,,,,,,,,,,,,9.1013294E-7,--,--,--,--,--,--,--,--,--,--,--,--,--,--
1101,,,,,,,,,,,,,,,,,9.69116059E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1102,,,,,,,,,,,,,,,,,9.08930531E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1103,,,,,,,,,,,,,,,,,9.2502188E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1104,,,,,,,,,,,,,,,,,9.60554871E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1105,,,,,,,,,,,,,,,,,9.15134819E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1106,,,,,,,,,,,,,,,,,9.4522602E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1107,,,,,,,,,,,,,,,,,9.50206697E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1108,,,,,,,,,,,,,,,,,9.37222239E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1109,,,,,,,,,,,,,,,,,9.52996459E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1110,,,,,,,,,,,,,,,,,9.16726776E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1111,,,,,,,,,,,,,,,,,9.38376729E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1112,,,,,,,,,,,,,,,,,9.20840876E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1113,,,,,,,,,,,,,,,,,9.3821501E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1114,,,,,,,,,,,,,,,,,9.14289558E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1115,,,,,,,,,,,,,,,,,9.27158226E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1116,,,,,,,,,,,,,,,,,9.39055838E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1117,,,,,,,,,,,,,,,,,9.41437179E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1118,,,,,,,,,,,,,,,,,9.39136839E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1119,,,,,,,,,,,,,,,,,9.15536987E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1120,,,,,,,,,,,,,,,,,9.17994839E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1121,,,,,,,,,,,,,,,,,9.0315632E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1122,,,,,,,,,,,,,,,,,9.02222098E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1123,,,,,,,,,,,,,,,,,9.01238707E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1124,,,,,,,,,,,,,,,,,8.91879438E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1125,,,,,,,,,,,,,,,,,9.0287125E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1126,,,,,,,,,,,,,,,,,9.14396594E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1127,,,,,,,,,,,,,,,,,8.93825984E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1128,,,,,,,,,,,,,,,,,8.92752439E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1129,,,,,,,,,,,,,,,,,8.8863294E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1130,,,,,,,,,,,,,,,,,8.82921654E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1131,,,,,,,,,,,,,,,,,8.8858252E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1132,,,,,,,,,,,,,,,,,8.94073935E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1133,,,,,,,,,,,,,,,,,8.90567833E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1134,,,,,,,,,,,,,,,,,8.96651386E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1135,,,,,,,,,,,,,,,,,8.84060341E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1136,,,,,,,,,,,,,,,,,8.90029355E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1137,,,,,,,,,,,,,,,,,8.94924426E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
1138,,,,,,,,,,,,,,,,,8.96002064E-7,--,--,--,--,--,--,--,--,--,--,--,--,--
